gene_names	pvalue	corr_coef	fdr	fpkm>0_num	fpkm>0.1_num	fpkm>1_num	fpkm_median	fpkm_mean
SMARCD2_TSS11949	0.000248422155122364	0.253260584424242	0.00674143789276507	209	209	209	15.9657	16.0999655502392
CD79B_TSS11039	0.00136295127894633	0.22221979264988	0.0220078317379325	188	177	55	0.515217	1.00853576267943
ERN1_TSS24277	0.000569608540775986	0.238630265155152	0.0121737156444607	207	206	204	2.51909	2.87205970822967
PECAM1_TSS5941	0.000977173065807494	-0.228614394394531	0.0174424027479786	209	209	209	146.888	146.438445933014
RGS9_TSS29149	8.83490646229255e-07	0.335398852188703	8.09423097070466e-05	192	170	23	0.314312	0.505291062679426
AXIN2_TSS29525	0.0041940337379395	0.199183865821964	0.0460033027453969	174	56	0	0.0573959	0.0848854972727273
PSMD12_TSS3639	0.00320035269171198	-0.204947125505441	0.0386964120874408	209	208	208	10.6995	10.5475448392344
CDC42EP4_TSS27099	0.00358922911080287	-0.202521467843159	0.0417019478641965	209	209	209	6.66922	7.1184123923445
ARSG_TSS11113,TSS34453	0.00345795140429294	0.203312564599453	0.0407321179009824	209	209	208	3.45586	3.48452361244019
PRKAR1A_TSS14588,TSS18271,TSS32801,TSS33407	0.00207855793580739	-0.213845392991945	0.0292244331117562	209	209	209	41.5997	42.968695215311
SLC9A3R1_TSS7596	2.52084411651264e-05	0.289681059185979	0.00122268114728993	209	209	209	23.7101	23.8466467942584
RAB37_TSS25713,TSS35887,TSS6121	1.68925606724331e-07	0.355493606283279	2.09607156965079e-05	208	205	123	1.23438	1.73791939473684
TSEN54_TSS34259	2.64915015211719e-08	0.376461510600585	4.97903875281378e-06	209	209	209	5.6871	6.53631172248804
LLGL2_TSS18570	0.00146336367040411	0.220830505039575	0.0230416852421133	209	209	207	3.89335	4.38697548325359
GRB2_TSS34211,TSS36139	0.00121218832242731	-0.224492731418006	0.0202779749408144	209	209	209	195.403	193.401611483254
TEN1-CDK3_TSS24111	0.00262794057409247	-0.209054125611814	0.0341498673179347	208	182	24	0.451721	0.510012584688995
RNF157_TSS28328	3.49865057267291e-08	0.373407266116983	6.08360593796547e-06	206	199	59	0.60556	0.806522637464115
UBALD2_TSS3648	0.0022096947703922	0.212605333116237	0.0305220727187941	209	208	208	20.28	21.8171858301435
SNHG16_TSS22237	0.00415150851345288	0.199403862356087	0.0456808907070035	208	208	208	4.68998	4.80902507177033
TMC8_TSS19996	0.00187810228135788	0.215886050933434	0.0272917409970373	209	209	209	17.1619	18.0477021052632
SOCS3_TSS23058	5.8970399794899e-07	0.340440424492511	5.77525819600542e-05	208	208	206	7.58094	11.3255787894737
PGS1_TSS14353	0.00475626781541061	0.196449643136423	0.0499550066869209	209	209	209	9.35446	9.55492598086124
USP36_TSS2762	0.00159216947917261	0.219170807784756	0.0244420625021	209	209	209	6.57096	6.78112344497608
MAFG_TSS11116,TSS28331	0.000837961260072537	-0.231509962133587	0.0157213664179494	209	209	209	7.15327	7.37257971291866
CD7_TSS16937	4.44029980873216e-07	0.34392646707975	4.6325919759593e-05	207	206	181	2.33106	3.70538723827751
FOXK2_TSS34964	0.00119787816605161	0.224721751485141	0.0200874659468927	209	209	209	8.94814	9.05788497607655
TBCD_TSS22518	2.05251958766204e-07	0.353199216220453	2.44455211309448e-05	209	209	209	9.34277	9.90478057416268
THOC1_TSS31992	0.00379354008418891	-0.20134075767997	0.0430007441649458	209	209	207	6.58992	6.39680033492823
USP14_TSS4002	0.00139837046885271	-0.221719354263549	0.0223394632793981	209	209	209	15.7904	16.0868428229665
MTCL1_TSS10712	0.00100054814473835	0.228165839508268	0.0176975162322954	163	21	1	0.0242613	0.0462393760287081
RAB12_TSS27986	0.00177546298054285	-0.217009081785209	0.0264609814280054	209	208	208	12.8454	13.2929661990431
RALBP1_TSS17237	9.50447581589304e-05	-0.269187952568833	0.00325226112891622	209	209	209	17.5272	17.5141249760766
RAB31_TSS14420	0.000228426820154505	-0.254692658075751	0.0063882034463559	209	209	209	52.5075	54.0482282296651
NAPG_TSS35565	0.0019295731562806	-0.215343798675093	0.0278026039727668	209	209	209	5.88184	5.81136444976077
VAPA_TSS7984	0.00057637775078638	-0.238415475743249	0.0122568982428042	209	209	209	16.0778	16.2759453110048
SPIRE1_TSS17422,TSS665	0.00411697639757571	-0.199584006189383	0.0453790572222651	209	209	209	10.4606	10.6363160287081
CEP76_TSS26188	0.000567363669652897	-0.238702016847835	0.0121358851548098	204	204	188	1.6492	1.62861891866029
